ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
2848524825286189,1673668112922352,"Dunstable and Houghton Regis Labour Party",2024-03-17,2024-03-17,2024-03-21,"Dunstable and Houghton Regis Labour Party","Over the next few days we will hear all about Chloe’s five pledges. As your CBC councillor, Chloe is passionate about being a voice for you, and if elected to HRTC will use her positions on both councils to make sure that resident’s wishes do not go ignored. 

Chloe’s pledges to all Parkside residents will be acted on when elected. Pledge 1 - To continue to support the protection our open green Spaces - one example being Windsor Drive.

“In the face of a rise in poor mental health and with the NHS on its knees, our open green spaces have never been more important.”  

Our green spaces in Parkside offer residents a space to decompress from the stresses of everyday life. We use them for community activities, walking our dogs, enjoying the seasons and allowing our children to grow and play. Chloe is passionate about supporting the protection of these green spaces. She has been doing this through engagement with community groups and by actively promoting the importance of these green spaces. Chloe believes that the children of Parkside deserve to grow up amongst greenery, as we did. She will continue to support this cause.

Promoted by Roger Pepworth on behalf of Dunstable and Houghton Regis Labour Party; 28 Great Northern Road, Dunstable, Bedfordshire, LU5 4BP","Politics | Dunstable and Houghton Regis Labour Party",dunstableandhoughtonregislabour.org.uk,"Dunstable and Houghton Regis Labour Party is a local Branch political group.","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.006369},{""age"":""25-34"",""gender"":""male"",""percentage"":0.027601},{""age"":""35-44"",""gender"":""male"",""percentage"":0.059448},{""age"":""65+"",""gender"":""female"",""percentage"":0.2569},{""age"":""55-64"",""gender"":""male"",""percentage"":0.131635},{""age"":""65+"",""gender"":""male"",""percentage"":0.184713},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.016985},{""age"":""55-64"",""gender"":""female"",""percentage"":0.095541},{""age"":""45-54"",""gender"":""female"",""percentage"":0.046709},{""age"":""18-24"",""gender"":""female"",""percentage"":0.008493},{""age"":""45-54"",""gender"":""male"",""percentage"":0.070064},{""age"":""35-44"",""gender"":""female"",""percentage"":0.053079},{""age"":""18-24"",""gender"":""male"",""percentage"":0.016985},{""age"":""25-34"",""gender"":""female"",""percentage"":0.019108},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.006369}","{""region"":""England"",""percentage"":1}",facebook,"lower_bound: 10001, upper_bound: 50000",en
1856346934815572,1934566156780439,"Ben Houchen - Tees Valley Mayor",2024-03-15,2024-03-15,2024-03-25,"The Conservative Party","The biggest investment in Teesside since ICI 💪 

💷 £4BN OF CONTRACTS AWARDED
🏗 4,000 CONSTRUCTION JOBS
👷‍♂️ 1,000 OPERATIONAL JOBS
💪 BIG CONTRACT WIN FOR LIBERTY STEEL IN HARTLEPOOL

This represents a huge step forward for another massive project on Teesworks that will create good-quality, well-paid jobs for local people.

Investment like this can go anywhere in the world, but because of the work we’ve done to make Teesside a great place to invest, this project is coming to here 👊

Jobs, investment and progress is exactly what Teesworks is meant to deliver and our plan is working.",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.0001},{""age"":""65+"",""gender"":""male"",""percentage"":0.14995},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003009},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002508},{""age"":""18-24"",""gender"":""male"",""percentage"":0.013942},{""age"":""55-64"",""gender"":""female"",""percentage"":0.067202},{""age"":""65+"",""gender"":""female"",""percentage"":0.102106},{""age"":""35-44"",""gender"":""male"",""percentage"":0.158676},{""age"":""45-54"",""gender"":""male"",""percentage"":0.17332},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002006},{""age"":""25-34"",""gender"":""male"",""percentage"":0.077031},{""age"":""55-64"",""gender"":""male"",""percentage"":0.177834},{""age"":""45-54"",""gender"":""female"",""percentage"":0.041926},{""age"":""35-44"",""gender"":""female"",""percentage"":0.019157},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001204},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00682},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002808},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000401}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
1404239033798699,1934566156780439,"Ben Houchen - Tees Valley Mayor",2024-03-15,2024-03-15,2024-03-20,"The Conservative Party","🚨£4BILLION OF CONTRACTS AWARDED FOR NET ZERO TEESSIDE 🤩 

bp and Equinor have just announced 8️⃣ MAJOR CONTRACTS for their £4bn carbon capture enabled power station that’s coming to Teesside, and there’s lots of opportunity for local firms to get involved. 

👷‍♀️New figures show the project could create up to 4,000 construction jobs and up to 1,000 operational jobs once up and running. 

I’m a huge champion of our local firms and local jobs, so we’ve secured a number of local contractor events to help our businesses get stuck into the delivery of this incredible project. Keep an eye out for more details on these soon 👀 

✅ Planning is sorted, remediation work is underway, contractors now announced and once we get sign off from investors later this year, we’ll get spades in the ground and this world-first project DELIVERED 

This is incredible news for Teesworks, for local firms and for progress across Teesside, Darlington and Hartlepool 💪

For more info, click here 👉 https://www.netzeroteesside.co.uk/news/net-zero-teesside-power-and-the-northern-endurance-partnership-select-contractors-for-c-4bn-construction-contracts/",,fb.com,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 100, upper_bound: 199",GBP,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000942},{""age"":""25-34"",""gender"":""male"",""percentage"":0.180683},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002945},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002709},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003298},{""age"":""55-64"",""gender"":""female"",""percentage"":0.058657},{""age"":""65+"",""gender"":""male"",""percentage"":0.065018},{""age"":""35-44"",""gender"":""male"",""percentage"":0.179859},{""age"":""18-24"",""gender"":""female"",""percentage"":0.012956},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000707},{""age"":""35-44"",""gender"":""female"",""percentage"":0.04629},{""age"":""18-24"",""gender"":""male"",""percentage"":0.066549},{""age"":""45-54"",""gender"":""male"",""percentage"":0.134276},{""age"":""55-64"",""gender"":""male"",""percentage"":0.113428},{""age"":""25-34"",""gender"":""female"",""percentage"":0.026737},{""age"":""45-54"",""gender"":""female"",""percentage"":0.05053},{""age"":""65+"",""gender"":""female"",""percentage"":0.053357},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00106}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
379316791570720,868219026634878,"Optima Electrical Training",2024-03-13,2024-03-13,2024-03-13,,"BP is ramping up its renewable energy game! With targets set to bring 50GW of capacity by 2030, they're leading the charge towards a greener future. #RenewableEnergy #SustainabilityLeadership","BP Advances Towards Renewable Energy Goals Amidst Global Energy Transition — Optima Electrical Training",optima-ect.com,"In a significant step forward, BP reported a 400 megawatt (MW) increase in renewable energy capacity brought to FID in 2023, totaling 6,200MW, up from 5,800MW in 2022. This progress underscores the company's commitment to accelerating the transition from fossil fuels to renewable energy sources.","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005747},{""age"":""18-24"",""gender"":""male"",""percentage"":0.04023},{""age"":""35-44"",""gender"":""female"",""percentage"":0.149425},{""age"":""45-54"",""gender"":""male"",""percentage"":0.045977},{""age"":""55-64"",""gender"":""male"",""percentage"":0.063218},{""age"":""25-34"",""gender"":""female"",""percentage"":0.172414},{""age"":""35-44"",""gender"":""male"",""percentage"":0.149425},{""age"":""18-24"",""gender"":""female"",""percentage"":0.034483},{""age"":""25-34"",""gender"":""male"",""percentage"":0.178161},{""age"":""55-64"",""gender"":""female"",""percentage"":0.04023},{""age"":""45-54"",""gender"":""female"",""percentage"":0.12069}","{""region"":""England"",""percentage"":0.885057},{""region"":""Wales"",""percentage"":0.005747},{""region"":""Scotland"",""percentage"":0.109195}","facebook,instagram,audience_network,messenger",,en
7032005886928320,1673668112922352,"Dunstable and Houghton Regis Labour Party",2024-03-13,2024-03-13,2024-03-18,"Dunstable and Houghton Regis Labour Party","Due to an Independent resigning, the residents of Parkside will be heading to the polling station in 9 days to choose their new Councillor. Chloe ALDERMAN is standing as your Labour candidate. She is already your CBC Councillor for the area!

Chloe’s pledges include…
• Protecting our open green spaces. 
• Focusing on decreasing anti social behaviour. 
• Ensuring your money is spent on what YOU want! 
• Being active in the community. 
• Pushing the town council to be greener!

These are all local issues that you have told us on the door and as a CBC Councillor, Chloe is already being a voice for you. It makes sense: Vote Labour on Thursday 21st March. 

Promoted by Roger Pepworth on behalf of Dunstable and Houghton Regis Labour Party at 28 Great Northern Road, Dunstable, Bedfordshire, LU5 4BP.","Politics | Dunstable and Houghton Regis Labour Party",dunstableandhoughtonregislabour.org.uk,"Dunstable and Houghton Regis Labour Party is a local Branch political group.","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001145},{""age"":""35-44"",""gender"":""female"",""percentage"":0.059565},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004582},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002291},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004582},{""age"":""35-44"",""gender"":""male"",""percentage"":0.066438},{""age"":""45-54"",""gender"":""female"",""percentage"":0.042383},{""age"":""18-24"",""gender"":""male"",""percentage"":0.016037},{""age"":""55-64"",""gender"":""female"",""percentage"":0.091638},{""age"":""25-34"",""gender"":""female"",""percentage"":0.029782},{""age"":""55-64"",""gender"":""male"",""percentage"":0.130584},{""age"":""65+"",""gender"":""male"",""percentage"":0.190149},{""age"":""65+"",""gender"":""female"",""percentage"":0.195876},{""age"":""45-54"",""gender"":""male"",""percentage"":0.10882},{""age"":""18-24"",""gender"":""female"",""percentage"":0.005727},{""age"":""25-34"",""gender"":""male"",""percentage"":0.046964},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003436}","{""region"":""England"",""percentage"":1}",facebook,"lower_bound: 10001, upper_bound: 50000",en
1126599488347493,1673668112922352,"Dunstable and Houghton Regis Labour Party",2024-03-07,2024-03-07,2024-03-11,"Dunstable and Houghton Regis Labour Party","TWO weeks until polling day in Parkside. Your labour councillor is Chloe ALDERMAN🌹 
If you haven’t already received your leaflet, you’ll be getting one through your door this weekend where you’ll see Chloe’s pledges and everything she’s already done! 

Remember your need your ID to vote on Thursday 21st March #VoteLabour #VoteAlderman 🌹

Promoted by Roger Pepworth on behalf of Dunstable and Houghton Regis Labour Party; 28 Great Northern Road, Dunstable, Bedfordshire, LU5 4BP",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004381},{""age"":""45-54"",""gender"":""male"",""percentage"":0.047097},{""age"":""65+"",""gender"":""female"",""percentage"":0.048193},{""age"":""18-24"",""gender"":""male"",""percentage"":0.029573},{""age"":""55-64"",""gender"":""female"",""percentage"":0.054765},{""age"":""55-64"",""gender"":""male"",""percentage"":0.042716},{""age"":""45-54"",""gender"":""female"",""percentage"":0.05586},{""age"":""35-44"",""gender"":""female"",""percentage"":0.182913},{""age"":""25-34"",""gender"":""male"",""percentage"":0.146769},{""age"":""25-34"",""gender"":""female"",""percentage"":0.161008},{""age"":""35-44"",""gender"":""male"",""percentage"":0.121577},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002191},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004381},{""age"":""65+"",""gender"":""male"",""percentage"":0.05586},{""age"":""18-24"",""gender"":""female"",""percentage"":0.038335},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004381}","{""region"":""England"",""percentage"":1}",facebook,"lower_bound: 10001, upper_bound: 50000",en
1159620181734930,490007667679401,"Hugh James",2024-03-05,2024-03-06,2024-03-19,"Hugh James","Ad Copy Did you work for Mirrlees Blackstone Limited in Stockport between 1970 and 1980?

The specialist asbestos claims team at Hugh James has been instructed to pursue a civil compensation claim for Mr. William Lambert. 

William worked as a pipe fitter for Mirrlees Blackstone Limited with the registered address of 1 Mirrlees Drive, Hazel Grove, Stockport, Cheshire, SK7 5BP between 1970 and 1980.

Mr Lambert has been diagnosed with an asbestos related illness and we would be extremely interested in speaking to anyone who can remember asbestos within the premises of Mirrlees Blackstone Ltd in Stockport. Please contact Anna Burns on 0161 246 2361","Support for Mr. William",hughjames.com,"Witness Appeal: Did you work for Mirrlees Blackstone Limited in Stockport between 1970 and 1980?","lower_bound: 25000, upper_bound: 29999","lower_bound: 100, upper_bound: 199",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000438},{""age"":""25-34"",""gender"":""male"",""percentage"":0.09596},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001167},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001313},{""age"":""65+"",""gender"":""female"",""percentage"":0.010938},{""age"":""25-34"",""gender"":""female"",""percentage"":0.471489},{""age"":""35-44"",""gender"":""female"",""percentage"":0.119586},{""age"":""18-24"",""gender"":""female"",""percentage"":0.183462},{""age"":""18-24"",""gender"":""male"",""percentage"":0.041855},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000583},{""age"":""35-44"",""gender"":""male"",""percentage"":0.021146},{""age"":""45-54"",""gender"":""male"",""percentage"":0.006417},{""age"":""45-54"",""gender"":""female"",""percentage"":0.018375},{""age"":""55-64"",""gender"":""female"",""percentage"":0.010646},{""age"":""65+"",""gender"":""male"",""percentage"":0.009479},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000875},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000583},{""age"":""55-64"",""gender"":""male"",""percentage"":0.005688}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
774181021270452,146853612068126,All-Energy,2024-03-06,2024-03-06,2024-03-06,,"Registration is live for All-Energy and Dcarbonise! 📋 

Learn from the leading voices in renewable energy, shaping the path towards a greener future.

Collaborate with over 250 exhibitors and nearly 600 speakers, including industry giants like ScottishPower, SSE, BP, Shell, and Siemens Gamesa. 

Interested in visiting? Register today 👉 https://bit.ly/49nHb0Q",,www.all-energy.co.uk,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003802},{""age"":""65+"",""gender"":""female"",""percentage"":0.038023},{""age"":""25-34"",""gender"":""female"",""percentage"":0.102662},{""age"":""45-54"",""gender"":""female"",""percentage"":0.072243},{""age"":""45-54"",""gender"":""male"",""percentage"":0.098859},{""age"":""25-34"",""gender"":""male"",""percentage"":0.152091},{""age"":""65+"",""gender"":""male"",""percentage"":0.136882},{""age"":""55-64"",""gender"":""male"",""percentage"":0.095057},{""age"":""55-64"",""gender"":""female"",""percentage"":0.060837},{""age"":""35-44"",""gender"":""male"",""percentage"":0.152091},{""age"":""35-44"",""gender"":""female"",""percentage"":0.08365},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003802}","{""region"":""England"",""percentage"":1}","facebook,instagram,audience_network,messenger","lower_bound: 10001, upper_bound: 50000",
942291690809703,319465674441,"Game & Wildlife Conservation Trust (GWCT)",2024-03-05,2024-03-05,2024-03-11,"Game & Wildlife Conservation Trust (GWCT)","📝 Download your free factsheet now to find out which ammunition can be used with the relevant proof symbol.,📝 Download our free factsheet now to find out which ammunition can be used with the relevant proof symbol.","FREE DOWNLOAD - Proof Marks for Steel Shot,FREE DOWNLOAD: Proof Marks for Steel Shot",fb.me,,"lower_bound: 200000, upper_bound: 249999","lower_bound: 800, upper_bound: 899",GBP,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.132031},{""age"":""45-54"",""gender"":""male"",""percentage"":0.203515},{""age"":""55-64"",""gender"":""male"",""percentage"":0.308562},{""age"":""35-44"",""gender"":""male"",""percentage"":0.132316},{""age"":""65+"",""gender"":""male"",""percentage"":0.223577}","{""region"":""Unknown"",""percentage"":0.000135},{""region"":""England"",""percentage"":0.788258},{""region"":""Wales"",""percentage"":0.073146},{""region"":""Scotland"",""percentage"":0.098128},{""region"":""Northern Ireland"",""percentage"":0.040332}",facebook,"lower_bound: 500001, upper_bound: 1000000",en
1223062612021696,1934566156780439,"Ben Houchen - Tees Valley Mayor",2024-03-05,2024-03-07,2024-03-25,"The Conservative Party","At Teesworks we’re creating the new ICI 💪

Over the past 7 years we have been delivering the building blocks to right the wrongs of the past and bring jobs and investment back to Teesside. 

We are seeing HUGE progress on the Teesworks site.

💰Over £2billion of international investment
👷‍♀️9000 Jobs Secured
💰£1.3billion delivered back to the local taxpayer in business rates

... and this is just the start 💪

🏗️ But more than this, you can see the progress with your own eyes. The British steel being used in SeAH Wind's £650m factory is flying up, land has been cleared and made ready for BP’s NZT facility, and work has started for British Steel's new electric-arc-furnace firing the starting gun on Steelmaking returning to Teesside. 

In the years ahead, Teesworks will become the new ICI, providing opportunities for the next generation of Teessiders. 

That is what Teesworks is and always was about – Generational Job Creation 👊",,,,"lower_bound: 50000, upper_bound: 59999","lower_bound: 200, upper_bound: 299",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00434},{""age"":""18-24"",""gender"":""female"",""percentage"":0.019089},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001808},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001206},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003295},{""age"":""25-34"",""gender"":""female"",""percentage"":0.028654},{""age"":""45-54"",""gender"":""female"",""percentage"":0.10674},{""age"":""65+"",""gender"":""female"",""percentage"":0.134389},{""age"":""25-34"",""gender"":""male"",""percentage"":0.055058},{""age"":""45-54"",""gender"":""male"",""percentage"":0.088494},{""age"":""55-64"",""gender"":""male"",""percentage"":0.168067},{""age"":""18-24"",""gender"":""male"",""percentage"":0.03195},{""age"":""35-44"",""gender"":""male"",""percentage"":0.049391},{""age"":""65+"",""gender"":""male"",""percentage"":0.111763},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003054},{""age"":""35-44"",""gender"":""female"",""percentage"":0.038058},{""age"":""55-64"",""gender"":""female"",""percentage"":0.153358},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001286}","{""region"":""Saint Peter Port"",""percentage"":4.0e-5},{""region"":""England"",""percentage"":0.988651},{""region"":""Wales"",""percentage"":0.00161},{""region"":""Scotland"",""percentage"":0.003703},{""region"":""Northern Ireland"",""percentage"":0.000724},{""region"":""Unknown"",""percentage"":0.005272}","facebook,instagram","lower_bound: 1001, upper_bound: 5000",
946910639899056,734809726712576,"Mark Menzies",2024-03-04,2024-03-04,2024-03-10,"Mark Menzies MP","Tonight, I presented the parliamentary petition on the Morecambe and Morgan offshore wind farm assets in the House of Commons.

Thank you to everyone who volunteered in signing events, to the @[100063861000533:2048:Lytham St Annes Express] for promoting this in my weekly column and various articles, to the town and parish councils who held events, local businesses who hosted the petition and more importantly, the people of Fylde for taking the time to come and sign.

There were 2,260 valid signatures from the Fylde constituency. Tomorrow, I will be joining local councillors from across Fylde to present a copy @[100050157143955:2048:Rishi Sunak].

The fight isn't over yet. Morecambe and Morgan are issuing a targeted consultation at land owners. I will continue to bang the drum to ensure that we get as many responses in as possible and that the facts are made clear and transparent for local residents to engage in.

In the meantime, please complete my survey to help me represent your concerns in future meetings.

https://www.markmenzies.org.uk/windfarm",,www.markmenzies.org.uk,,"lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003673},{""age"":""55-64"",""gender"":""male"",""percentage"":0.172613},{""age"":""18-24"",""gender"":""female"",""percentage"":0.001574},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004197},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002099},{""age"":""35-44"",""gender"":""female"",""percentage"":0.027282},{""age"":""18-24"",""gender"":""male"",""percentage"":0.018363},{""age"":""65+"",""gender"":""female"",""percentage"":0.113851},{""age"":""25-34"",""gender"":""male"",""percentage"":0.090241},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.005771},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077125},{""age"":""35-44"",""gender"":""male"",""percentage"":0.151102},{""age"":""65+"",""gender"":""male"",""percentage"":0.149003},{""age"":""45-54"",""gender"":""male"",""percentage"":0.136411},{""age"":""25-34"",""gender"":""female"",""percentage"":0.00787},{""age"":""45-54"",""gender"":""female"",""percentage"":0.0383},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000525}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
712428860777970,734809726712576,"Mark Menzies",2024-03-02,2024-03-02,2024-03-06,"Mark Menzies MP","Thank you to everyone who has signed my parliamentary petition on the issue of the Morgan and Morecambe proposals.

Over 2,000 people in the Fylde constituency have signed the petition. I'll be handing the petition in parliament on Monday and I'll be joined by local councillors on Tuesday to give a copy to the Prime Minister, @[100050157143955:2048:Rishi Sunak].

I would like to know your views about the cable corridor and the substations. So please complete my survey in the link below so I can ensure your voice is heard.

https://www.markmenzies.org.uk/windfarm","Morecambe and Morgan Parliamentary Petition Results",www.markmenzies.org.uk,,"lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003699},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.007398},{""age"":""25-34"",""gender"":""male"",""percentage"":0.056104},{""age"":""55-64"",""gender"":""female"",""percentage"":0.107275},{""age"":""18-24"",""gender"":""male"",""percentage"":0.01233},{""age"":""35-44"",""gender"":""male"",""percentage"":0.086313},{""age"":""65+"",""gender"":""male"",""percentage"":0.200986},{""age"":""45-54"",""gender"":""male"",""percentage"":0.094328},{""age"":""65+"",""gender"":""female"",""percentage"":0.18434},{""age"":""55-64"",""gender"":""male"",""percentage"":0.162145},{""age"":""25-34"",""gender"":""female"",""percentage"":0.004932},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.007398},{""age"":""35-44"",""gender"":""female"",""percentage"":0.020962},{""age"":""45-54"",""gender"":""female"",""percentage"":0.043773},{""age"":""18-24"",""gender"":""female"",""percentage"":0.003083},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004932}","{""region"":""England"",""percentage"":1}",facebook,"lower_bound: 100001, upper_bound: 500000",en
1579477246153431,360322167647280,"Mayor of London, Sadiq Khan",2024-03-01,2024-03-01,2024-03-18,"The Greater London Authority","All over London there are people making a positive difference to others’ mental health and wellbeing. Want the skills to make a difference to someone in your life?","Become A Mental Health Champion",london.gov.uk,"Help someone open up about mental health.","lower_bound: 50000, upper_bound: 59999","lower_bound: 300, upper_bound: 399",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00395},{""age"":""18-24"",""gender"":""female"",""percentage"":0.01741},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000322},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004828},{""age"":""25-34"",""gender"":""male"",""percentage"":0.055508},{""age"":""45-54"",""gender"":""male"",""percentage"":0.047783},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047228},{""age"":""35-44"",""gender"":""female"",""percentage"":0.159034},{""age"":""25-34"",""gender"":""female"",""percentage"":0.105633},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003745},{""age"":""65+"",""gender"":""female"",""percentage"":0.139342},{""age"":""45-54"",""gender"":""female"",""percentage"":0.140044},{""age"":""65+"",""gender"":""male"",""percentage"":0.05226},{""age"":""35-44"",""gender"":""male"",""percentage"":0.061624},{""age"":""18-24"",""gender"":""male"",""percentage"":0.01305},{""age"":""55-64"",""gender"":""female"",""percentage"":0.143789},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003424},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001024}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 1000001",en
382225037849892,109368961908827,"Kevin Bonavia for Stevenage",2024-03-01,2024-03-01,2024-03-04,"Kevin Bonavia for Stevenage","You can #SendSunakaMessage that it’s time for change by using all 3 Votes for Labour in Local Elections on Thursday 2nd May

The safest, quickest & easiest way to vote is by post.

So sign up to a Postal Vote online today: https://www.gov.uk/apply-postal-vote

(P.S. it only takes 5 minutes)

Promoted by Tom Plater on behalf of Stevenage Labour, both at 13A Town Sq, Stevenage SG1 1BP","Apply for a postal vote",gov.uk,"Use this service to apply for a postal vote in, general elections and other UK Parliamentary elections, local elections in England (including mayors), Police and Crime Commissioner elections in England and Wales, referendums and MP recall petitions.","lower_bound: 4000, upper_bound: 4999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001123},{""age"":""55-64"",""gender"":""female"",""percentage"":0.072632},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000749},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001498},{""age"":""35-44"",""gender"":""female"",""percentage"":0.067016},{""age"":""45-54"",""gender"":""female"",""percentage"":0.064021},{""age"":""35-44"",""gender"":""male"",""percentage"":0.107825},{""age"":""25-34"",""gender"":""female"",""percentage"":0.059154},{""age"":""45-54"",""gender"":""male"",""percentage"":0.091726},{""age"":""18-24"",""gender"":""male"",""percentage"":0.025833},{""age"":""55-64"",""gender"":""male"",""percentage"":0.114189},{""age"":""65+"",""gender"":""female"",""percentage"":0.118682},{""age"":""65+"",""gender"":""male"",""percentage"":0.132909},{""age"":""25-34"",""gender"":""male"",""percentage"":0.110446},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002995},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004867},{""age"":""18-24"",""gender"":""female"",""percentage"":0.023587},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000749}","{""region"":""England"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",en
