ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1523905985027949,101255718164248,"350 UK",2023-10-23,2023-10-23,2023-12-22,350.org,"Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Tax loopholes and mega profits for them, skyrocketing energy bills and extreme weather events for us 🔥 Take a stand against Rosebank and tell owners Equinor and its shareholders: No more North Sea oil drilling!,BILLIONS in tax breaks for a Norwegian company to drill in the North Sea, while we struggle with skyrocketing bills and extreme weather 🤬 Enough is enough – tell Equinor and its shareholders to Stop Rosebank.,In a cost of living and climate crisis, we need investment in clean affordable renewable energy – NOT tax loopholes for oil giants like Equinor and the new Rosebank oil field! Agree? Take two minutes to sign the petition.,Who benefits from Rosebank? BILLIONS in tax breaks, no evidence it’ll make our energy bills cheaper, and profits going to a Norwegian company and their shareholders. We demand better! Tell Equinor to Stop Rosebank 🛑","Sign the petition,Add your name,Stop Rosebank!,Take action with us,Hold them to account",act.350.org,"Sign to add your voice","lower_bound: 175000, upper_bound: 199999","lower_bound: 1000, upper_bound: 1499",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001272},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003766},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.007116},{""age"":""18-24"",""gender"":""male"",""percentage"":0.007813},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000941},{""age"":""35-44"",""gender"":""male"",""percentage"":0.079416},{""age"":""45-54"",""gender"":""female"",""percentage"":0.088598},{""age"":""45-54"",""gender"":""male"",""percentage"":0.160665},{""age"":""55-64"",""gender"":""female"",""percentage"":0.166962},{""age"":""35-44"",""gender"":""female"",""percentage"":0.068362},{""age"":""25-34"",""gender"":""male"",""percentage"":0.038002},{""age"":""55-64"",""gender"":""male"",""percentage"":0.32259},{""age"":""25-34"",""gender"":""female"",""percentage"":0.04271},{""age"":""18-24"",""gender"":""female"",""percentage"":0.009818},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001969}","{""region"":""England"",""percentage"":0.794097},{""region"":""Wales"",""percentage"":0.06408},{""region"":""Scotland"",""percentage"":0.11324},{""region"":""Northern Ireland"",""percentage"":0.028256},{""region"":""Unknown"",""percentage"":0.000326}","facebook,instagram","lower_bound: 1000001",en
299661283025632,101255718164248,"350 UK",2023-10-19,2023-10-19,2023-10-23,350.org,"Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.","Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition","act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org","Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice","lower_bound: 5000, upper_bound: 5999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.013376},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005096},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003185},{""age"":""18-24"",""gender"":""male"",""percentage"":0.015287},{""age"":""25-34"",""gender"":""male"",""percentage"":0.039809},{""age"":""25-34"",""gender"":""female"",""percentage"":0.038217},{""age"":""55-64"",""gender"":""female"",""percentage"":0.206688},{""age"":""35-44"",""gender"":""male"",""percentage"":0.056369},{""age"":""55-64"",""gender"":""male"",""percentage"":0.309554},{""age"":""45-54"",""gender"":""female"",""percentage"":0.096497},{""age"":""45-54"",""gender"":""male"",""percentage"":0.15},{""age"":""18-24"",""gender"":""female"",""percentage"":0.016879},{""age"":""35-44"",""gender"":""female"",""percentage"":0.045541},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001274},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002229}","{""region"":""England"",""percentage"":0.820538},{""region"":""Wales"",""percentage"":0.068351},{""region"":""Scotland"",""percentage"":0.098154},{""region"":""Northern Ireland"",""percentage"":0.012958}","facebook,instagram","lower_bound: 1000001",
876984250310756,101255718164248,"350 UK",2023-10-19,2023-10-19,2023-10-23,350.org,"Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.,Rosebank oil field will cost taxpayers £3.75 BILLION with profits going to Norwegian oil company Equinor and their shareholders. And it won’t even lower our energy bills! We’ve had enough. Sign the petition to add your voice.","Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition,Sign the petition","act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org,act.350.org","Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice,Sign to add your voice","lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005281},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00198},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.013201},{""age"":""35-44"",""gender"":""female"",""percentage"":0.056766},{""age"":""55-64"",""gender"":""female"",""percentage"":0.193399},{""age"":""55-64"",""gender"":""male"",""percentage"":0.256766},{""age"":""45-54"",""gender"":""male"",""percentage"":0.120132},{""age"":""25-34"",""gender"":""female"",""percentage"":0.060066},{""age"":""35-44"",""gender"":""male"",""percentage"":0.058746},{""age"":""25-34"",""gender"":""male"",""percentage"":0.046865},{""age"":""45-54"",""gender"":""female"",""percentage"":0.114191},{""age"":""18-24"",""gender"":""female"",""percentage"":0.030363},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00462},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034323},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.0033}","{""region"":""England"",""percentage"":0.801954},{""region"":""Wales"",""percentage"":0.065798},{""region"":""Scotland"",""percentage"":0.123779},{""region"":""Northern Ireland"",""percentage"":0.008469}","facebook,instagram","lower_bound: 1000001",en
287011814226509,101255718164248,"350 UK",2023-10-09,2023-10-09,2023-10-20,350.org,"Rosebank WON’T lower our bills or make our energy system more secure, but it WILL make the climate crisis worse 🔥 This is our last chance. 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,Thanks to a windfall tax loophole, Rosebank oil giant Equinor will get £3.75 BILLION in tax breaks. We’ll be footing the bill while they profit 🤬 Enough is enough – tell Equinor to Stop Rosebank.,We don’t need Rosebank. In a climate and cost of living crisis, what we need is guaranteed access to green, clean, affordable energy for everyone in the UK. Agree?

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,The UK government has approved the Rosebank oil field. Yet Rosebank would shatter our climate targets, threaten marine life, and do NOTHING to lower our bills 🛑 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,URGENT: Rosebank will be a climate disaster, producing the same total emissions as the 28 lowest income countries. And it’ll do NOTHING to lower bills or bring energy security.

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!","Sign the petition,Add your name,Tell the oil giant: Stop Rosebank!,Stop Rosebank!,Take action with us",act.350.org,"Sign to add your voice","lower_bound: 25000, upper_bound: 29999","lower_bound: 200, upper_bound: 299",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.008198},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003335},{""age"":""35-44"",""gender"":""female"",""percentage"":0.105051},{""age"":""55-64"",""gender"":""female"",""percentage"":0.182311},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002849},{""age"":""55-64"",""gender"":""male"",""percentage"":0.16251},{""age"":""45-54"",""gender"":""female"",""percentage"":0.121517},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021399},{""age"":""25-34"",""gender"":""female"",""percentage"":0.100466},{""age"":""18-24"",""gender"":""female"",""percentage"":0.028208},{""age"":""25-34"",""gender"":""male"",""percentage"":0.073508},{""age"":""35-44"",""gender"":""male"",""percentage"":0.073369},{""age"":""45-54"",""gender"":""male"",""percentage"":0.108872},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.005975},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002432}","{""region"":""England"",""percentage"":0.821076},{""region"":""Wales"",""percentage"":0.070813},{""region"":""Scotland"",""percentage"":0.093108},{""region"":""Northern Ireland"",""percentage"":0.015004}","facebook,instagram","lower_bound: 1000001",en
2018755028481411,101255718164248,"350 UK",2023-10-09,2023-10-09,2023-10-20,350.org,"Rosebank WON’T lower our bills or make our energy system more secure, but it WILL make the climate crisis worse 🔥 This is our last chance. 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,Thanks to a windfall tax loophole, Rosebank oil giant Equinor will get £3.75 BILLION in tax breaks. We’ll be footing the bill while they profit 🤬 Enough is enough – tell Equinor to Stop Rosebank.,We don’t need Rosebank. In a climate and cost of living crisis, what we need is guaranteed access to green, clean, affordable energy for everyone in the UK. Agree?

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,The UK government has approved the Rosebank oil field. Yet Rosebank would shatter our climate targets, threaten marine life, and do NOTHING to lower our bills 🛑 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,Rosebank will be a climate disaster, producing the same total emissions as the 28 lowest income countries. And it’ll do NOTHING to lower bills or bring energy security.

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!","Sign the petition,Add your name,Tell the oil giant: Stop Rosebank!,Stop Rosebank!,Take action with us",act.350.org,"Sign to add your voice","lower_bound: 35000, upper_bound: 39999","lower_bound: 200, upper_bound: 299",GBP,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.006419},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005319},{""age"":""18-24"",""gender"":""female"",""percentage"":0.058752},{""age"":""25-34"",""gender"":""female"",""percentage"":0.083145},{""age"":""45-54"",""gender"":""male"",""percentage"":0.104359},{""age"":""55-64"",""gender"":""male"",""percentage"":0.184997},{""age"":""45-54"",""gender"":""female"",""percentage"":0.112062},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.008987},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034664},{""age"":""55-64"",""gender"":""female"",""percentage"":0.175888},{""age"":""35-44"",""gender"":""female"",""percentage"":0.092132},{""age"":""35-44"",""gender"":""male"",""percentage"":0.064376},{""age"":""25-34"",""gender"":""male"",""percentage"":0.058935},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004891},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005074}","{""region"":""Unknown"",""percentage"":6.2e-5},{""region"":""England"",""percentage"":0.814673},{""region"":""Wales"",""percentage"":0.065413},{""region"":""Scotland"",""percentage"":0.106227},{""region"":""Northern Ireland"",""percentage"":0.013625}","facebook,instagram","lower_bound: 1000001",en
629375669354208,228249960960213,"Simon Clarke MP",2023-10-07,2023-10-07,2023-10-10,"Simon Clarke MP","👀 Teesworks: where thousands of great new jobs and our clean energy revolution meet!

I visited the HUGE new power station that’s going up last week.

So proud of what we are building on the banks of the Tees.

This is levelling up.","🌍 Exciting Developments at Teesworks! 🌱",,,"lower_bound: 9000, upper_bound: 9999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.000831},{""age"":""65+"",""gender"":""male"",""percentage"":0.468368},{""age"":""45-54"",""gender"":""female"",""percentage"":0.011988},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003086},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003798},{""age"":""25-34"",""gender"":""male"",""percentage"":0.014718},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07549},{""age"":""55-64"",""gender"":""female"",""percentage"":0.025519},{""age"":""55-64"",""gender"":""male"",""percentage"":0.268487},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000119},{""age"":""65+"",""gender"":""female"",""percentage"":0.063383},{""age"":""35-44"",""gender"":""male"",""percentage"":0.037507},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001187},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.007834},{""age"":""35-44"",""gender"":""female"",""percentage"":0.010326},{""age"":""25-34"",""gender"":""female"",""percentage"":0.006291},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001068}","{""region"":""England"",""percentage"":0.752542},{""region"":""Wales"",""percentage"":0.110154},{""region"":""Scotland"",""percentage"":0.125105},{""region"":""Northern Ireland"",""percentage"":0.012199}",facebook,"lower_bound: 100, upper_bound: 1000",en
6765243293535591,101255718164248,"350 UK",2023-09-27,2023-09-27,2023-10-09,350.org,"Rosebank WON’T lower our bills or make our energy system more secure, but it WILL make the climate crisis worse 🔥 This is our last chance. 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,BREAKING: The UK government has just approved the Rosebank oil field. Yet Rosebank would shatter our climate targets, threaten marine life, and do NOTHING to lower our bills 🛑 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,Thanks to a windfall tax loophole, Rosebank oil giant Equinor will get £3.75 BILLION in tax breaks. We’ll be footing the bill while they profit 🤬 Enough is enough – tell Equinor to Stop Rosebank.,URGENT: Rosebank will be a climate disaster, producing the same total emissions as the 28 lowest income countries. And guess what? It’ll do NOTHING to lower bills or bring energy security.

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,We don’t need Rosebank. In a climate and cost of living crisis, what we need is guaranteed access to green, clean, affordable energy for everyone in the UK. Agree?

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!","Sign the petition,Add your name,Tell the oil giant: Stop Rosebank!,Stop Rosebank!,Take action with us",act.350.org,"Sign to add your voice","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,,,"facebook,instagram","lower_bound: 1000001",en
1628763780980155,101255718164248,"350 UK",2023-09-27,2023-09-27,2023-10-10,350.org,"Rosebank WON’T lower our bills or make our energy system more secure, but it WILL make the climate crisis worse 🔥 This is our last chance. 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,BREAKING: The UK government has just approved the Rosebank oil field. Yet Rosebank would shatter our climate targets, threaten marine life, and do NOTHING to lower our bills 🛑 

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,Thanks to a windfall tax loophole, Rosebank oil giant Equinor will get £3.75 BILLION in tax breaks. We’ll be footing the bill while they profit 🤬 Enough is enough – tell Equinor to Stop Rosebank.,URGENT: Rosebank will be a climate disaster, producing the same total emissions as the 28 lowest income countries. And guess what? It’ll do NOTHING to lower bills or bring energy security.

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!,We don’t need Rosebank. In a climate and cost of living crisis, what we need is guaranteed access to green, clean, affordable energy for everyone in the UK. Agree?

Tell oil giant Equinor, and its largest shareholder Norway, to Stop Rosebank!","Sign the petition,Add your name,Tell the oil giant: Stop Rosebank!,Stop Rosebank!,Take action with us",act.350.org,"Sign to add your voice","lower_bound: 90000, upper_bound: 99999","lower_bound: 500, upper_bound: 599",GBP,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003802},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.006985},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004309},{""age"":""18-24"",""gender"":""female"",""percentage"":0.045796},{""age"":""25-34"",""gender"":""male"",""percentage"":0.05833},{""age"":""18-24"",""gender"":""male"",""percentage"":0.029686},{""age"":""55-64"",""gender"":""female"",""percentage"":0.182425},{""age"":""55-64"",""gender"":""male"",""percentage"":0.189635},{""age"":""45-54"",""gender"":""male"",""percentage"":0.107055},{""age"":""35-44"",""gender"":""female"",""percentage"":0.092945},{""age"":""35-44"",""gender"":""male"",""percentage"":0.06523},{""age"":""25-34"",""gender"":""female"",""percentage"":0.086157},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.009294},{""age"":""45-54"",""gender"":""female"",""percentage"":0.11373},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004619}","{""region"":""Unknown"",""percentage"":0.003119},{""region"":""England"",""percentage"":0.812358},{""region"":""Wales"",""percentage"":0.069263},{""region"":""Scotland"",""percentage"":0.102475},{""region"":""Northern Ireland"",""percentage"":0.012785}","facebook,instagram","lower_bound: 1000001",en
766635548535710,218696598731100,Equinor,2023-07-17,2023-07-18,2023-07-19,,"Ready to kickstart your career in energy? Our Graduate Programme provides you with the skills and experiences you’ll need to make a real impact in the energy transition.",,www.equinor.com,"Equinor offers on-the-job training in exciting onshore and offshore locations. More about our graduate disciplines and our recruitment process here.","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",NOK,,,"facebook,instagram","lower_bound: 5001, upper_bound: 10000",en
210845571846384,249306815145138,Equinor,2023-06-06,2023-06-08,2023-06-10,,"This is Sanne. She works with wind turbines and renewable energy to make a difference 🙌","Discover more 👉",equinor.com,,"lower_bound: 45000, upper_bound: 49999","lower_bound: 1000, upper_bound: 1499",NOK,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.055128},{""age"":""25-34"",""gender"":""female"",""percentage"":0.177636},{""age"":""18-24"",""gender"":""male"",""percentage"":0.199114},{""age"":""25-34"",""gender"":""male"",""percentage"":0.565443},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001777},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000902}","{""region"":""England"",""percentage"":0.99144},{""region"":""Scotland"",""percentage"":0.00856}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
530476109176778,6707857033,"Global Justice Now",2023-02-06,2023-02-06,2023-02-14,"Global Justice Now","Other countries, like France, Germany and Spain, are taking power away from polluters by exiting the Energy Charter Treaty. Why isn’t the UK government? Add your name:","Tell the UK government to stop giving power to polluters and exit the climate-wrecking Energy Charter Treaty – Sign >>",globaljustice.org.uk,"Add your name, it takes 30 seconds","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003151},{""age"":""45-54"",""gender"":""female"",""percentage"":0.106092},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003151},{""age"":""25-34"",""gender"":""male"",""percentage"":0.039916},{""age"":""35-44"",""gender"":""male"",""percentage"":0.067227},{""age"":""55-64"",""gender"":""female"",""percentage"":0.114496},{""age"":""65+"",""gender"":""female"",""percentage"":0.154412},{""age"":""55-64"",""gender"":""male"",""percentage"":0.121849},{""age"":""65+"",""gender"":""male"",""percentage"":0.14916},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.006303},{""age"":""45-54"",""gender"":""male"",""percentage"":0.089286},{""age"":""18-24"",""gender"":""female"",""percentage"":0.013655},{""age"":""25-34"",""gender"":""female"",""percentage"":0.033613},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.008403},{""age"":""35-44"",""gender"":""female"",""percentage"":0.058824},{""age"":""18-24"",""gender"":""male"",""percentage"":0.012605},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.006303},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.011555}","{""region"":""England"",""percentage"":0.818278},{""region"":""Wales"",""percentage"":0.054198},{""region"":""Scotland"",""percentage"":0.112646},{""region"":""Northern Ireland"",""percentage"":0.014878}",facebook,"lower_bound: 1000001",en
703700758146101,6707857033,"Global Justice Now",2023-02-06,2023-02-06,2023-02-14,"Global Justice Now","The Energy Charter Treaty lets fossil fuel firms demand billions in secret tribunals even when they’re making record profits during climate and cost of living crises","Tell the UK government to exit the Energy Charter Treaty  – act with us now – Sign >>",globaljustice.org.uk,"Add your name, it takes 30 seconds","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000742},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.008166},{""age"":""65+"",""gender"":""female"",""percentage"":0.15516},{""age"":""45-54"",""gender"":""male"",""percentage"":0.103192},{""age"":""55-64"",""gender"":""male"",""percentage"":0.15219},{""age"":""55-64"",""gender"":""female"",""percentage"":0.115071},{""age"":""45-54"",""gender"":""female"",""percentage"":0.06533},{""age"":""25-34"",""gender"":""female"",""percentage"":0.025984},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001485},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002227},{""age"":""35-44"",""gender"":""female"",""percentage"":0.036377},{""age"":""35-44"",""gender"":""male"",""percentage"":0.063846},{""age"":""25-34"",""gender"":""male"",""percentage"":0.024499},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.007424},{""age"":""18-24"",""gender"":""male"",""percentage"":0.007424},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.01559},{""age"":""18-24"",""gender"":""female"",""percentage"":0.002227},{""age"":""65+"",""gender"":""male"",""percentage"":0.213066}","{""region"":""England"",""percentage"":0.833828},{""region"":""Wales"",""percentage"":0.054896},{""region"":""Scotland"",""percentage"":0.097923},{""region"":""Northern Ireland"",""percentage"":0.013353}",facebook,"lower_bound: 1000001",en
1324789131424191,6707857033,"Global Justice Now",2023-02-06,2023-02-06,2023-02-14,"Global Justice Now","The Energy Charter Treaty lets fossil fuel firms bully governments that take vital climate action. Other countries are getting out of the treaty. Why isn’t the UK?","Demand the UK government exits the Energy Charter Treaty for a better future for the climate – Sign >>",globaljustice.org.uk,"Take action now against corporate delay tactics on climate","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001813},{""age"":""55-64"",""gender"":""male"",""percentage"":0.181324},{""age"":""25-34"",""gender"":""male"",""percentage"":0.029012},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051677},{""age"":""65+"",""gender"":""female"",""percentage"":0.135993},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077969},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004533},{""age"":""65+"",""gender"":""male"",""percentage"":0.291024},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001813},{""age"":""18-24"",""gender"":""female"",""percentage"":0.003626},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.019039},{""age"":""35-44"",""gender"":""male"",""percentage"":0.043518},{""age"":""18-24"",""gender"":""male"",""percentage"":0.010879},{""age"":""25-34"",""gender"":""female"",""percentage"":0.023572},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.009066},{""age"":""35-44"",""gender"":""female"",""percentage"":0.034451},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001813},{""age"":""45-54"",""gender"":""male"",""percentage"":0.078876}","{""region"":""Northern Ireland"",""percentage"":0.014706},{""region"":""England"",""percentage"":0.818934},{""region"":""Wales"",""percentage"":0.075368},{""region"":""Scotland"",""percentage"":0.090993}",facebook,"lower_bound: 1000001",en
1884978871882513,6707857033,"Global Justice Now",2023-02-06,2023-02-06,2023-02-14,"Global Justice Now","The government is choosing to protect polluters over people and planet. We need to exit the climate-wrecking Energy Charter Treaty. Add your name:","Tell the government to exit the Energy Charter Treaty and put people and planet before fossil fuel firms – Sign >>",globaljustice.org.uk,"Add your name, it takes 30 seconds","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",GBP,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.003322},{""age"":""45-54"",""gender"":""female"",""percentage"":0.063123},{""age"":""45-54"",""gender"":""male"",""percentage"":0.053156},{""age"":""65+"",""gender"":""male"",""percentage"":0.186047},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112957},{""age"":""65+"",""gender"":""female"",""percentage"":0.242525},{""age"":""55-64"",""gender"":""male"",""percentage"":0.156146},{""age"":""35-44"",""gender"":""female"",""percentage"":0.043189},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003322},{""age"":""25-34"",""gender"":""male"",""percentage"":0.019934},{""age"":""35-44"",""gender"":""male"",""percentage"":0.046512},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.003322},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003322},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.009967},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.009967},{""age"":""18-24"",""gender"":""male"",""percentage"":0.013289},{""age"":""25-34"",""gender"":""female"",""percentage"":0.0299}","{""region"":""Northern Ireland"",""percentage"":0.026578},{""region"":""England"",""percentage"":0.847176},{""region"":""Wales"",""percentage"":0.056478},{""region"":""Scotland"",""percentage"":0.069767}",facebook,"lower_bound: 1000001",en
